ECCS_Clone_RowId,FacilityMnem_Source,Accommodation_Mnem_Source,Accommodation_Name_Source,PA_Code_Source,Active_Source,TargetMatchMtx,DB_RecordCount,FacilityMnem_Target,Accommodation_Mnem_Target,Accommodation_Name_Target,PA_Code_Target,Active_Target,DisplayCurrentValues,ExcludeFromSharepoint,Action To Take,Update_User,Update_Datetime,System_Update_User,System_Update_Datetime,ECCS_SourceServer,ECCS_SourceDatabase,ECCS_SourceProcedure,ECCS_ScopeKind,ECCS_ScopeValue,ECCS_SourceUser,ECCS_ClonedAtUtc
2183,COCPZ,M.CDU,CLINICAL DECISION UNIT,ER,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:49.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2184,COCPZ,M.CLOVERFL,Cath Lab Overflow,CF,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2185,COCPZ,M.CPCU,Cardiac PCU,CA,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2186,COCPZ,M.CPCUICOF,Cardiac PCU Priv ICU OF,CU,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2187,COCPZ,M.CPCUMSOF,Cardiac PCU Med/Surg OF,CS,Y,NO MATCH,1,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2188,COCPZ,M.CV,Cardiovascular Intensive Care,CV,Y,NO MATCH,16,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2189,COCPZ,M.CVICUECM,ECMO CVICU Room,VE,Y,NO MATCH,1,COCPZ,EC,ECMO,EC,,Y,N,None,DJU8757,11:25.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2190,COCPZ,M.CVOFMS,CVICU Overflow PCU,CM,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2191,COCPZ,M.CVOFPCU,CVICU Overflow PCU,CP,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2192,COCPZ,M.CVPACUOF,CV PACU Overflow,VF,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2193,COCPZ,M.CVSU,Cardiovascular Speciality Unit,VU,Y,NO MATCH,23,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2194,COCPZ,M.DC,DAILY CARE,DC,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2195,COCPZ,M.DSOF,Day Surgery Overflow,DF,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2196,COCPZ,M.ECMO,ECMO,EE,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2197,COCPZ,M.ENDOOF,Endo Overflow,EF,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2198,COCPZ,M.ER,EMERGENCY ROOM BED,00,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2199,COCPZ,M.ER1 ICU,ER Inpatient ICU,EI,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2200,COCPZ,M.ER1 MS,ER Inpatient MS,MS,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2201,COCPZ,M.ER1 PCU,ER Inpatient PCU,PI,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2202,COCPZ,M.ERICU,ER HOLD ICU ADULT,HI,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2203,COCPZ,M.ERICUOF,ER ICU OVERFLOW,RF,Y,NO MATCH,2,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2204,COCPZ,M.ERMS,ER Hold Med/Surg,HM,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:50.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2205,COCPZ,M.ERMSOF,ER MED/SURG OVERFLOW,M0,Y,NO MATCH,47,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:25.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2206,COCPZ,M.EROF,Emergency Room Overflow,RO,Y,NO MATCH,0,COCPZ,SP,SEMI PRIVATE ROOM,SP,,Y,N,None,DJU8757,11:25.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2207,COCPZ,M.EROFB,Burleson Overflow,BO,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2208,COCPZ,M.ERONC,ER HOLD ONCOLOGY,HC,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2209,COCPZ,M.ERONCOF,ER ONCOLOGY OVERFLOW,NF,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2210,COCPZ,M.ERORTHO,ER HOLD ORTHO 7W,HO,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2211,COCPZ,M.ERPCU,ER Hold PCU,HP,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2212,COCPZ,M.ERPCUOF,ER PCU OVERFLOW,EV,Y,NO MATCH,13,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:25.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2213,COCPZ,M.ES,PRIVATE DELUXE,ES,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2214,COCPZ,M.GP,GERIO PSYCH,GP,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2215,COCPZ,M.IC,INTENSIVE CARE UNIT,IC,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2216,COCPZ,M.ICEC,Intensive Care ECMO,CE,Y,NO MATCH,2,COCPZ,EC,ECMO,EC,,Y,N,None,DJU8757,11:25.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2217,COCPZ,M.ICU,Intensive Care Unit,IU,Y,NO MATCH,53,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2218,COCPZ,M.IN,NURSERY - INTER,IN,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2219,COCPZ,M.IS,*ISOLATION,IS,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2220,COCPZ,M.LD,*LABOR/DELIVERY,LD,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2221,COCPZ,M.MAS,Medical and Surgical ICU,MU,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2222,COCPZ,M.MI,Medical Intensive Care,MI,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2223,COCPZ,M.MICUECMO,ECMO MICU ROOM,MM,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2224,COCPZ,M.MICUMSOF,MICU M/S Overflow,MO,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2225,COCPZ,M.MICUPSOF,MICU PCU Overflow,MP,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:51.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2226,COCPZ,M.MP,Medical Private,DP,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2227,COCPZ,M.MPCU,Medical PCU,MC,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,4/20/2026 13:29,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2228,COCPZ,M.MPCUMSOF,Medical PCU Med Surg OF,UO,Y,NO MATCH,5,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:25.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2229,COCPZ,M.MS,Med/Surg,SU,Y,NO MATCH,317,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:25.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2230,COCPZ,M.MSICU,Medical/Surgical ICU,SC,Y,NO MATCH,22,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2231,COCPZ,M.MSP,Med Surg Private,DG,Y,NO MATCH,51,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:25.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2232,COCPZ,M.MSPCUOF,Med Surg PCU OF,UU,Y,NO MATCH,0,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:25.8,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2233,COCPZ,M.NB,NURSERY BOARDER,NB,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2234,COCPZ,M.NC,NEURO SURGICAL ICU,NC,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2235,COCPZ,M.NI,NURSERY INTERMEDIATE,NI,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2236,COCPZ,M.NICUMSOF,Neur ICU PCU Overflow,NM,Y,NO MATCH,0,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2237,COCPZ,M.NICUPSOF,Neur ICU M/S Overflow,NO,Y,NO MATCH,0,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:25.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2238,COCPZ,M.NM,Neuro/Med Surg,RM,Y,NO MATCH,0,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:26.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2239,COCPZ,M.NN,NEONATAL INTENSIVE,NN,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2240,COCPZ,M.NP,NURSERY PROGRESSIVE,NP,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.6,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2241,COCPZ,M.NSICMSOF,NeuroSurg ICU M/S Overflow,ON,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2242,COCPZ,M.NSICPCOF,NeuoSurg ICU PCU Overflow,PU,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.7,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2243,COCPZ,M.NSICU,Neuro Surgcial ICU,NS,Y,NO MATCH,9,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:26.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2244,COCPZ,M.NSMS,Neuro Surg/Med Surg,MN,Y,NO MATCH,1,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:26.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2245,COCPZ,M.NT,NURSERY TRANSFER PATIENT,NT,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2246,COCPZ,M.NUR,NURSERY,NU,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:52.9,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2247,COCPZ,M.NURICU,*NURSERY - ICU,N,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2248,COCPZ,M.NURIN,*NURSERY - INTERMEDIATE,O,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.0,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2249,COCPZ,M.OB,OB/GYN CARE,OB,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2250,COCPZ,M.OBS,*OBSTERTICS/GYN,S,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2251,COCPZ,M.OF,Overflow,OW,Y,NO MATCH,0,COCPZ,SP,SEMI PRIVATE ROOM,SP,,Y,N,None,DJU8757,11:26.1,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2252,COCPZ,M.OFICU,Overflow Intensive Care,IO,Y,NO MATCH,0,COCPZ,IC,INTENSIVE CARE,IC,,Y,N,None,DJU8757,11:26.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2253,COCPZ,M.OFMS,Overflow Medical Surgical,OS,Y,NO MATCH,0,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:26.2,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2254,COCPZ,M.OFPCU,Overflow PCU,OP,Y,NO MATCH,0,COCPZ,PC,PROGRESSIVE CARE,PC,,Y,N,None,DJU8757,11:26.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2255,COCPZ,M.OMAS,OVERFLOW MED/SURG BED,EM,Y,NO MATCH,0,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:26.3,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2256,COCPZ,M.ONMS,Ortho Neuro Med Surg,SN,Y,NO MATCH,54,COCPZ,MS,MED SURG,MS,,Y,N,None,DJU8757,11:26.4,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2257,COCPZ,M.OPCU,OVERFLOW PCU 5E,E1,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
2258,COCPZ,M.OPINFUSE,Outpatient Infusion Department,OF,N,NO MATCH,0,COCPZ,,,,,N,Y,None,DJU8757,29:53.5,corpsvcmtxcutoverrpt_sql,43:36.1,xrdcwddbsuip06,MTX_ACOE_Cutover_Reporting,UI_Excel_Select_Xwalk_Source_Accommodations,facility,*ALL*,QXA4067,07:43.2
